Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF7954,American History X,sci-fi,2099,130 min,7.1,4.3,1107714,Taika Waititi,U.K.,Japanese,"$156,278,642",859557755,2018-06-16,TV-PG,"Will Smith, Viola Davis, Pedro Pascal",Marvel Studios
NF3930,Dunkirk,Sci-Fi  ,1990,156mins,5.4,7.2,912126,Quentin Tarantino,USA,Ita,$239183663,793158021,"July 11, 2019",G,"Margot Robbie, Julia Roberts, Ryan Reynolds, Viola Davis",Legendary Pictures
NF5533,,"Thriller, Drama",2007,1h 32m,6.1,9.7,61576,Wes Anderson,France,JAPANESE,233864174,1356535984,2024-07-07,NC-17,"Ana de Armas, Margot Robbie, Florence Pugh",Marvel Studios
NF7086,,Crime/Comedy,1999,,7.9,,"308,138",Zack Snyder,India,German,74900570,1375939584,2016-05-28,NR,"Scarlett Johansson, Robert Downey Jr., Sandra Bullock",Legendary Pictures
NF5013,,Drama,2022,,4.8,5.4,111964,Wes Anderson,UK,English,$59142321,"601,832,470",13/06/2018,PG-13,"Adam Driver, Oscar Isaac, Jodie Foster, Ana de Armas",A24
NF3241,Ascension,Drama ,2004,1h 29m,5.5,6.5,1482387,Wes Anderson,US,FRENCH,"$150,332,695",1884674807,2015-11-21,PG-13,"Michael B. Jordan, Scarlett Johansson, Sandra Bullock, Robert Downey Jr.",Lionsgate
NF2868,Greyhound,Comedy  ,1994,173,8.2,-1.0,297962,David Lynch,India,Fre,$231641940,1994864619,16/02/2021,TV-PG,"Jodie Foster, Robert Downey Jr.",Blumhouse Productions
NF3698,,"Drama,",2007,1000,7.4,7.1,1478398,Francis Ford Coppola,India,german,39551931,663849690,"November 15, 2020",TV-PG,"Ryan Reynolds, Denzel Washington, Pedro Pascal, Ana de Armas",Marvel Studios
NF8775,He's All That, Animation,1998,120mins,7.3,6.0,28663,Francis Ford Coppola,Japan,hindi,114581895,,2016-03-02,NC-17,"Pedro Pascal, Charlize Theron",Blumhouse Productions
NF9258,Fear Street Part Three 1666 ,Animation,2019,157 min,7.0,9.8,1225423,,India,Korean,45238873,1105559436,20210111,PG,"Jodie Foster, Timothée Chalamet",
NF5429,BlacKkKlansman,Sci-Fi | Thriller,1999,154mins,4.5,6.3,1999725,Peter Jackson,South Korea,FRENCH,243480514,1093028927,11/06/2016,NR,"Viola Davis, Lupita Nyong'o, Jodie Foster",Apple TV+
NF6429,Mad Max Fury Road,Drama/Comedy,2004,156 min,7.8,,1218325,Patty Jenkins,India,german,66428621,"348,424,446",20190413,TV-14,"Leonardo DiCaprio, Tom Hanks",Pixar Animation Studios
NF9024,The White Tiger,Comedy/Comedy,2011,150,7.6,6.6,817890,Greta Gerwig,Italy,Hindi,,1299852010,"December 22, 2019",TV-MA,"Margot Robbie, Scarlett Johansson",Amazon Studios
NF4667,1917,ANIMATION,2018,180mins,4.0,6.8,1586033,Wes Anderson,France,KOREAN,-500000,1585286751,05/04/2024,PG-13,"Julia Roberts, Brad Pitt, Jodie Foster",Walt Disney Pictures
NF1145,There Will Be Blood,Animation | Thriller,2023,2h 16m,7.9,4.2,,Akira Kurosawa,France,hindi,$212730794,,2018-04-18,TV-MA,"Lupita Nyong'o, Natalie Portman, Brad Pitt, Robert Downey Jr.",DC Films
NF2452,  Moonlight  ,Animation | Thriller,1990,,7.5,5.0,653632,Zack Snyder,India,KOREAN,51348200,1841516910,2018-07-18,TV-PG,"Timothée Chalamet, Florence Pugh",DreamWorks Animation
NF4562,Fear Street Part One 1994, Documentary,2015,150 min,7.0,8.7,"1,839,254",,France,Eng,1075722,,12/08/2021,TV-PG,"Sandra Bullock, Florence Pugh, Ryan Reynolds",Paramount Pictures
NF8595,THE IRISHMAN,Horror,1999,185 min,9.3,6.6,551806,Coen Brothers,Germany,english,165214449,1006731039,2023-04-22,TV-MA,"Chris Evans, Jodie Foster",DreamWorks Animation
NF4747,Cruella,drama,1998,1h 16m,7.8,,1455129,Darren Aronofsky,U.K.,Italian,$150094129,143849447,20160209,TV-MA,"Timothée Chalamet, Chris Evans, Al Pacino",20th Century Studios
NF6055,  Extraction  ,documentary,2009,144 min,9.3,4.8,1401318,Martin Scorsese,India,GERMAN,,943314002,20210623,PG,"Florence Pugh, Cate Blanchett",DC Films
NF3568,Judas and the Black Messiah,Documentary,2014,2h 31m,6.9,3.7,970070,Christopher Nolan,Germany,German,"$167,596,203",357587276,19/06/2022,TV-MA,"Cate Blanchett, Timothée Chalamet",Blumhouse Productions
NF5169,Drive My Car, Adventure,1990,121 min,7.5,4.4,"1,396,940",,Germany,SPANISH,147168962,"1,467,349,054",23/03/2020,PG-13,"Morgan Freeman, Meryl Streep, Jodie Foster",Walt Disney Pictures
NF8151,Pulp Fiction, Drama,2019,181,5.7,15.0,1329140,Wes Anderson,South Korea,Jap,84913229,991897723,19/03/2024,TV-14,"Jodie Foster, Pedro Pascal",Apple TV+
NF1501,Mulan,Horror,2021,171,8.7,7.2,"333,949",Sam Raimi,Japan,French,-500000,18331844,14/09/2017,PG,"Morgan Freeman, Denzel Washington, Leonardo DiCaprio, Pedro Pascal",Columbia Pictures
NF3663,Tenet,"Animation, Drama",2024,2h 40m,7.6,4.1,565620,Park Chan-wook,France,spanish,,0,01/02/2019,TV-14,"Ana de Armas, Jodie Foster",20th Century Studios
NF1227,The Father , Horror,2005,N/A,8.2,6.5,1950105,Stanley Kubrick,Japan,ITALIAN,169294379,0,"March 3, 2015",NR,"Scarlett Johansson, Tom Hanks, Michael B. Jordan, Viola Davis",Pixar Animation Studios
NF5259,I Care a Lot,Thriller,2021,200,4.7,3.6,1443739,Bong Joon-ho,France,Japanese,136335749,376086961,20230212,TV-PG,"Pedro Pascal, Sandra Bullock, Leonardo DiCaprio, Ryan Reynolds",DC Films
NF3308,Jungle Cruise, Documentary,2006,154mins,8.4,6.4,1097062,Jordan Peele,UK,spanish,56849982,733935984,20210904,R,"Oscar Isaac, Brad Pitt, Margot Robbie, Charlize Theron",Warner Bros.
NF3960,Vice,Romance/Comedy,2017,1000,9.1,9.2,1639107,Rian Johnson,Germany,ITALIAN,$36930562,1609402666,"March 26, 2019",PG,"Jodie Foster, Charlize Theron, Adam Driver",Universal Pictures
NF3151,His House,"Action,",2013,1h 28m,4.5,15.0,100902,David Fincher,United Kingdom,german,"$49,384,685",1253621661,"August 19, 2023",PG-13,"Florence Pugh, Morgan Freeman",HBO Films
NF5543,Attica,CRIME,1996,179mins,5.0,8.2,1350860,Sofia Coppola,Italy,Hin,94587958,685661144,2024-01-16,TV-MA,"Robert Downey Jr., Will Smith, Dwayne Johnson",DC Films
NF5965,Dunkirk, Thriller,2017,146 min,5.2,4.6,1151651,Quentin Tarantino,South Korea,Spanish,104918996,1972329316,07/09/2016,NC-17,"Adam Driver, Brad Pitt, Chris Evans, Margot Robbie",Apple TV+
NF1694,Forrest Gump, Horror,2009,156mins,9.4,5.5,55218,Ryan Coogler,Germany,GERMAN,,335683233,2024-12-07,TV-PG,"Robert De Niro, Viola Davis, Sandra Bullock",Pixar Animation Studios
NF5600,The Devil All the Time, Documentary,2000,3h 12m,7.1,4.7,103520,James Cameron,U.S.,english,"$81,033,885",154696194,"April 15, 2020",TV-MA,"Timothée Chalamet, Oscar Isaac, Angelina Jolie, Viola Davis",Apple TV+
NF1842,Phantom Thread,"Documentary, Drama",2020,1h 19m,5.2,9.3,,Darren Aronofsky,usa,HINDI,234469741,0,20150205,R,"Denzel Washington, Zendaya, Timothée Chalamet",Marvel Studios
NF3794,The Green Mile,Comedy/Comedy,2001,200 min,5.9,7.0,808472,Coen Brothers,Germany,japanese,48126404,1320261634,"January 26, 2024",PG,"Pedro Pascal, Al Pacino",Pixar Animation Studios
NF5209,Room, Sci-Fi,2011,83mins,8.3,3.8,1162139,Sofia Coppola,usa,GERMAN,"$189,551,507",,"July 22, 2024",NC-17,"Ryan Reynolds, Michael B. Jordan",DreamWorks Animation
NF1898,Candyman,Crime ,2011,108 min,6.3,3.4,601194,Paul Thomas Anderson,Germany,German,202380375,1246688830,2020-01-14,TV-MA,"Ryan Reynolds, Angelina Jolie, Will Smith, Pedro Pascal",Walt Disney Pictures
NF5133,The Hand of God,Sci-Fi ,1998,2h 27m,6.8,8.2,373348,David Fincher,U.K.,french,$176875618,"1,188,461,351","June 9, 2019",G,"Natalie Portman, Leonardo DiCaprio, Tom Hanks, Viola Davis",Legendary Pictures
NF3317,Fear Street Part One 1994,"Comedy, Drama",1890,107 min,5.7,8.8,1518719,Akira Kurosawa,South Korea,Eng,"$27,320,319",1474962649,20211207,TV-14,"Chris Evans, Angelina Jolie, Michael B. Jordan",Columbia Pictures
NF3612,The Social Network,"Horror, Drama",1998,131mins,4.0,,378,David Fincher,Germany,german,79241536,0,2019-08-22,NR,"Leonardo DiCaprio, Pedro Pascal",A24
NF6886,MARRIAGE STORY,Animation | Thriller,2001,119mins,7.3,,1646673,Tim Burton,United Kingdom,italian,$72812771,0,20190827,PG,"Viola Davis, Natalie Portman",20th Century Studios
NF5819,Whiplash,Comedy  ,2007,170mins,9.2,9.1,216321,Sofia Coppola,India,FRENCH,"$204,913,119",1037984944,2017-06-13,PG-13,"Scarlett Johansson, Charlize Theron, Lupita Nyong'o",DreamWorks Animation
NF2221,Joker,drama,2003,1000,5.2,7.3,1374200,Francis Ford Coppola,Italy,german,,889272365,2015-02-12,R,"Tom Hanks, Viola Davis, Scarlett Johansson, Julia Roberts",Blumhouse Productions
NF2083,The Green Mile,Thriller,2017,99,5.7,8.0,"1,484,675",Coen Brothers,France,ITALIAN,210681499,556828620,"June 5, 2017",NC-17,"Robert De Niro, Tom Hanks, Charlize Theron, Florence Pugh",Paramount Pictures
NF7777,Promising Young Woman,"Thriller, Drama",1990,N/A,4.7,3.5,"333,387",Kathryn Bigelow,South Korea,SPANISH,192437625,855237740,10/09/2019,NC-17,"Robert De Niro, Timothée Chalamet",Netflix Originals
NF6247,The Lovebirds (Extended Collector's Edition with Bonus Features and Director's Commentary),Thriller/Comedy,1990,81mins,7.8,3.0,1706422,Sofia Coppola,Japan,GERMAN,108399976,,"October 8, 2017",NC-17,"Dwayne Johnson, Will Smith, Margot Robbie",Warner Bros.
NF7786,The One and Only Ivan!!!,Action ,2006,3h 1m,8.4,3.4,"1,436,644",Patty Jenkins,India,Italian,37352978,,"February 21, 2020",NR,"Tom Hanks, Charlize Theron, Zendaya",Walt Disney Pictures
NF9176,Bridgerton!!!,Comedy,2021,90mins,6.1,4.5,1577327,Alfred Hitchcock,India,Spa,"$243,938,487",940352715,2019-06-07,NC-17,"Lupita Nyong'o, Viola Davis, Leonardo DiCaprio",Universal Pictures
NF2025,Malcolm & Marie , Fantasy,2003,153mins,8.4,3.7,225292,David Lynch,Italy,GERMAN,$102912400,1578974362,24/08/2022,PG-13,"Timothée Chalamet, Cate Blanchett, Dwayne Johnson, Scarlett Johansson",Marvel Studios
NF6131,The Revenant,Thriller,1992,183,8.9,6.9,1745239,Quentin Tarantino,India,english,72453996,"185,064,914","June 28, 2020",TV-PG,"Scarlett Johansson, Dwayne Johnson, Zendaya",A24
NF8248,  A Beautiful Mind  ,DRAMA,2014,159mins,4.8,3.6,1258407,Sam Raimi,U.S.A,hindi,137273923,"841,378,903",20191102,R,"Michael B. Jordan, Robert De Niro, Chris Evans",Focus Features
NF1217,, Drama,2020,121mins,,8.9,939601,Christopher Nolan,usa,Jap,192584176,101664233,"June 3, 2019",TV-PG,"Jodie Foster, Lupita Nyong'o, Morgan Freeman",Blumhouse Productions
NF7802,Luca,DRAMA,1995,136mins,7.3,7.6,1616869,J.J. Abrams,Italy,Kor,69129968,"1,863,017,337",2015-10-11,TV-MA,"Timothée Chalamet, Will Smith, Tom Hanks",Marvel Studios
NF3257,The Matrix!!!,Comedy/Comedy,2011,1h 29m,8.8,4.8,558783,Coen Brothers,South Korea,HINDI,224645841,,2021-09-05,PG-13,"Lupita Nyong'o, Oscar Isaac",
NF1542,The Dark Knight!!!,CRIME,2023,2h 6m,4.8,5.3,1668714,Ryan Coogler,Japan,german,$148209147,857208380,2023-05-14,PG,"Jodie Foster, Zendaya, Angelina Jolie, Timothée Chalamet",Blumhouse Productions
NF6614,Get Out,Sci-Fi,2020,137mins,4.8,8.2,1969271,Zack Snyder,France,spanish,45126588,,2017-06-28,TV-14,"Angelina Jolie, Oscar Isaac",Pixar Animation Studios
NF4587,  6 Underground  ,Thriller  ,2002,102,8.0,7.2,1801795,Greta Gerwig,Italy,Eng,114904562,,2022-05-13,NC-17,,Universal Pictures
NF8577,The Mitchells vs the Machines ,fantasy,2011,1h 16m,7.1,9.0,824584,Billy Wilder,Italy,English,178371144,1387134329,2020-06-16,R,"Chris Evans, Robert Downey Jr., Al Pacino, Pedro Pascal",Walt Disney Pictures
NF4838,Luca,Documentary  ,2013,90mins,7.4,8.2,1561600,Francis Ford Coppola,Italy,KOREAN,,397739840,2020-08-05,R,,DC Films
NF1234,The Revenant,"Documentary, Drama",1993,2h 51m,8.9,8.9,841770,Spike Lee,Japan,KOREAN,,354965969,2023-11-17,PG-13,"Jodie Foster, Michael B. Jordan",Universal Pictures
NF6878,The Father, Adventure,1991,125,,3.7,1681796,Martin Scorsese,India,KOREAN,$67260189,"1,683,103,989","June 15, 2015",NC-17,"Will Smith, Natalie Portman",Blumhouse Productions
NF5948,No Country for Old Men!!!,Sci-Fi  ,1998,121 min,5.1,5.0,967210,Taika Waititi,Japan,french,186830012,1471476939,12/08/2020,TV-14,"Ana de Armas, Tom Hanks, Zendaya",Columbia Pictures
NF8295,A Hero,HORROR,2004,3h 13m,8.7,-1.0,348988,Tim Burton,India,spanish,186487993,1706184026,2017-03-08,TV-MA,"Al Pacino, Adam Driver, Robert Downey Jr., Lupita Nyong'o",Pixar Animation Studios
NF5009,C'mon C'mon, Horror,2016,160,4.7,5.4,1927418,Patty Jenkins,Germany,ENGLISH,167902173,123237497,"April 17, 2019",TV-14,"Angelina Jolie, Timothée Chalamet, Margot Robbie",DreamWorks Animation
NF9941,Parasite, Fantasy,1991,181mins,,7.6,"1,605,997",Wong Kar-wai,Japan,English,248200344,1579323507,20241008,PG,"Margot Robbie, Denzel Washington, Tom Hanks, Robert De Niro",Focus Features
NF2335,The Power of the Dog,"Adventure, Drama",1996,107,7.3,8.1,1705078,Tim Burton,United Kingdom,spanish,223445596,304430364,10/01/2017,NC-17,"Chris Evans, Natalie Portman, Robert De Niro, Oscar Isaac",Pixar Animation Studios
NF5916,The Wrong Missy,Fantasy ,2012,135,8.4,,434847,Billy Wilder,Japan,ITALIAN,$195694300,0,18/06/2024,PG,"Oscar Isaac, Margot Robbie, Robert De Niro, Florence Pugh",Warner Bros.
NF9131,Crip Camp,ANIMATION,1999,1000,5.9,8.9,1231081,Peter Jackson,France,hindi,$104749585,14933122,"September 26, 2024",G,"Oscar Isaac, Will Smith, Zendaya",Universal Pictures
NF4744,Da 5 Bloods,Thriller | Thriller,2014,,4.8,4.2,1873423,Ryan Coogler,South Korea,ITALIAN,$230952370,855661581,2016-12-06,NC-17,"Angelina Jolie, Adam Driver, Charlize Theron",Blumhouse Productions
NF1059,His House,"Comedy, Drama",2008,1h 14m,7.7,5.9,140788,Stanley Kubrick,United Kingdom,Fre,$83265896,968759490,"April 18, 2018",PG,"Ana de Armas, Charlize Theron, Jodie Foster",HBO Films
NF1927,Spencer, Crime,2003,110 min,5.3,3.5,1498697,Tim Burton,France,SPANISH,125487868,,"August 5, 2023",NC-17,"Zendaya, Will Smith, Julia Roberts, Lupita Nyong'o",Lionsgate
NF7569,Judas and the Black Messiah (Extended Collector's Edition with Bonus Features and Director's Commentary),Thriller/Comedy,1990,155,9.4,5.9,612256,Greta Gerwig,Britain,Jap,"$131,320,251",766898455,04/02/2020,R,"Meryl Streep, Al Pacino, Chris Evans",20th Century Studios
NF7319,Attica,drama,2017,2h 52m,,4.4,1247121,Darren Aronofsky,United Kingdom,Spanish,$219531135,258069576,2018-06-13,TV-PG,,Blumhouse Productions
NF7322,Home Sweet Home Alone,Animation | Thriller,2000,164mins,5.0,15.0,1457025,Wong Kar-wai,India,KOREAN,,921879985,21/05/2019,TV-PG,"Morgan Freeman, Sandra Bullock, Cate Blanchett",Netflix Originals
NF2037,Spotlight,Adventure,2004,1h 33m,5.7,,1199842,Quentin Tarantino,France,HINDI,,"701,032,770",19/08/2019,TV-14,"Lupita Nyong'o, Will Smith, Angelina Jolie",A24
NF1600,,CRIME,1999,1h 46m,5.3,7.8,1781708,Paul Thomas Anderson,Italy,english,12375241,704267689,20/09/2022,NR,"Scarlett Johansson, Sandra Bullock, Charlize Theron, Viola Davis",Warner Bros.
NF4468,THE INVISIBLE MAN, Documentary,2020,184mins,6.0,6.3,648258,Chloé Zhao,Germany,HINDI,171687295,"394,830,037","July 12, 2019",TV-14,"Ryan Reynolds, Cate Blanchett, Charlize Theron, Zendaya",A24
NF2127,Black Widow,SCI-FI,2003,1000,4.6,5.8,"625,450",Guillermo del Toro,Britain,SPANISH,30751238,1142269798,14/04/2021,G,"Michael B. Jordan, Natalie Portman, Pedro Pascal",Netflix Originals
NF6145,The Conjuring The Devil Made Me Do It, Horror,2021,102 min,8.8,4.6,386511,Patty Jenkins,South Korea,english,,556415834,20190122,TV-MA,"Meryl Streep, Chris Evans, Viola Davis, Angelina Jolie",Legendary Pictures
NF9877,Two of Us (Extended Collector's Edition with Bonus Features and Director's Commentary),Comedy  ,2020,161mins,7.2,7.5,,Coen Brothers,South Korea,JAPANESE,191350985,1778084876,"June 17, 2016",PG,"Ana de Armas, Meryl Streep, Margot Robbie, Cate Blanchett",Warner Bros.
NF1401,,"Sci-Fi,",2012,190mins,8.3,9.8,566606,Greta Gerwig,Britain,Korean,61400370,1988418971,"February 6, 2017",PG,"Jodie Foster, Sandra Bullock, Zendaya, Pedro Pascal",A24
NF8515,The Lord of the Rings: The Return of the King,DRAMA,2015,3h 19m,9.5,5.4,680949,Darren Aronofsky,Japan,korean,57925896,1181728614,15/06/2019,TV-14,"Meryl Streep, Ryan Reynolds",DreamWorks Animation
NF5568,Clifford the Big Red Dog,"Sci-Fi,",2024,179mins,7.2,3.1,1086880,Paul Thomas Anderson,Britain,french,$10746379,1931030471,2024-05-20,NC-17,"Robert Downey Jr., Ana de Armas, Margot Robbie",Universal Pictures
NF9336,Luca,Sci-Fi,2009,,5.2,9.0,1898388,Denis Villeneuve,South Korea,Jap,89409349,"520,852,306",20171016,PG,"Denzel Washington, Florence Pugh, Timothée Chalamet",Columbia Pictures
NF9100,The One and Only Ivan,Sci-Fi,2018,2h 3m,8.8,,1709150,Zack Snyder,Japan,Jap,143586932,1158318214,2019-04-03,PG-13,"Denzel Washington, Timothée Chalamet",Paramount Pictures
NF4485,A Beautiful Mind,ACTION,1994,,8.6,9.8,442284,Tim Burton,South Korea,KOREAN,190486292,528226975,07/06/2020,TV-MA,"Al Pacino, Leonardo DiCaprio",Warner Bros.
NF3343,Mortal Kombat,Sci-Fi | Thriller,2003,N/A,,4.9,"146,398",Ryan Coogler,Britain,ENGLISH,187708921,336336623,04/11/2020,G,"Dwayne Johnson, Adam Driver, Meryl Streep",
NF4685,The Humans, Drama,2009,85mins,8.6,4.4,"313,324",Francis Ford Coppola,UK,FRENCH,110897276,1397135797,24/10/2015,PG,"Julia Roberts, Jodie Foster, Lupita Nyong'o, Timothée Chalamet",Legendary Pictures
NF6579,6 Underground,Adventure,1993,N/A,9.1,9.7,"1,212,442",David Lynch,Germany,korean,,1585242076,2016-12-06,PG-13,"Ryan Reynolds, Angelina Jolie",Marvel Studios
NF1583,Eternals,Action | Thriller,2005,,8.0,5.9,960660,Tim Burton,Italy,English,$10777690,"1,554,470,570",20160717,PG,,Apple TV+
NF8309,Boys State,Fantasy  ,2016,106mins,5.9,15.0,1604237,Spike Lee,Italy,German,$133219557,"211,510,283",20180928,TV-PG,"Ryan Reynolds, Meryl Streep, Jodie Foster, Al Pacino",HBO Films
NF6394,Joker,ADVENTURE,1993,2h 17m,8.9,5.7,1486359,Bong Joon-ho,USA,Ita,235058460,1792864743,20220109,NR,"Charlize Theron, Morgan Freeman, Adam Driver, Cate Blanchett",Blumhouse Productions
NF1849,The Silence of the Lambs,Fantasy  ,2020,94mins,8.3,9.4,1221825,Jane Campion,South Korea,JAPANESE,108581744,873523778,"January 20, 2019",TV-14,,Focus Features
NF5849,The Irishman, Comedy,2002,164,8.7,8.9,,Stanley Kubrick,US,Kor,"$194,105,905","237,739,356",2024-11-27,G,"Michael B. Jordan, Cate Blanchett",DC Films
NF1132,Like Father, Drama,2002,86mins,5.8,3.9,195845,Tim Burton,France,Japanese,221102709,58428591,13/06/2018,NC-17,"Julia Roberts, Meryl Streep",20th Century Studios
NF7194,Moonlight!!!,adventure,2005,109mins,6.2,7.9,1353153,Billy Wilder,France,english,203565907,790924846,2023-07-07,NC-17,"Ana de Armas, Meryl Streep",HBO Films
NF8202,The Devil All the Time,Horror  ,1890,132mins,5.5,6.5,"738,880",J.J. Abrams,Italy,GERMAN,$191706626,327097665,08/03/2018,TV-14,"Ana de Armas, Zendaya, Ryan Reynolds",Columbia Pictures
NF8982,Joker,"Horror,",2006,,7.6,,"1,412,705",Chloé Zhao,United Kingdom,GERMAN,76126551,1922445924,2015-11-04,TV-PG,"Al Pacino, Adam Driver",Walt Disney Pictures
NF7607,Rurouni Kenshin The Final,Crime,2011,2h 8m,6.4,8.2,,David Fincher,Germany,Fre,4476549,649514210,"April 18, 2015",R,"Sandra Bullock, Angelina Jolie",Walt Disney Pictures
NF9944,Two of Us,Crime,2015,3h 2m,7.1,8.9,1233963,Stanley Kubrick,USA,french,182908079,"1,814,333,874","June 8, 2022",TV-14,"Meryl Streep, Viola Davis, Robert De Niro, Cate Blanchett",DC Films
NF3032,,documentary,2015,83mins,7.7,8.0,1091960,Stanley Kubrick,Italy,Hin,15768669,1996955886,2017-02-16,NC-17,"Zendaya, Charlize Theron, Viola Davis, Angelina Jolie",Pixar Animation Studios
NF3509,The Green Mile,"Drama,",2019,2h 23m,8.5,15.0,501752,Denis Villeneuve,Germany,french,67316469,385820769,14/07/2021,G,"Scarlett Johansson, Sandra Bullock",DC Films
NF2147,Da 5 Bloods,Horror | Thriller,2015,186 min,8.1,7.2,523575,Darren Aronofsky,Japan,Korean,207492590,292970806,20170828,G,"Julia Roberts, Charlize Theron, Al Pacino, Lupita Nyong'o",Apple TV+
NF6818,Last Night in Soho,Horror | Thriller,1996,81mins,8.5,5.8,410977,Bong Joon-ho,Japan,Ger,51658097,231525170,20210121,PG,,Universal Pictures
NF8387,A Beautiful Mind,"Crime, Drama",1890,76mins,8.4,5.0,1040988,Darren Aronofsky,South Korea,Japanese,141024063,1799411130,2022-09-13,PG-13,"Lupita Nyong'o, Morgan Freeman",Apple TV+
NF4664,His House, Documentary,1994,189,,3.5,1089138,Steven Spielberg,Italy,german,"$102,012,616",952684498,18/11/2023,TV-MA,"Lupita Nyong'o, Al Pacino, Zendaya",
NF4485,Schindler's List , Fantasy,2023,107mins,5.4,6.7,5852,,Germany,JAPANESE,,960146361,"July 26, 2020",TV-14,"Al Pacino, Denzel Washington, Scarlett Johansson, Jodie Foster",Netflix Originals
NF3698,Black Widow, Horror,1997,1h 15m,5.7,6.9,878401,Wes Anderson,South Korea,french,15059030,1644891354,"August 14, 2017",PG-13,"Scarlett Johansson, Natalie Portman, Tom Hanks, Adam Driver",Netflix Originals
NF5071,Licorice Pizza,"Comedy,",2023,95 min,8.4,3.5,438459,David Fincher,USA,KOREAN,$119395527,1879754429,2016-04-16,G,"Cate Blanchett, Ana de Armas, Margot Robbie, Sandra Bullock",Legendary Pictures
NF5172,Home Sweet Home Alone, Thriller,2010,133 min,8.7,,257251,Paul Thomas Anderson,Italy,Hin,123371216,1490883100,"January 23, 2021",PG,"Sandra Bullock, Lupita Nyong'o, Jodie Foster, Michael B. Jordan",Columbia Pictures
NF6481,The Lost Daughter,Thriller | Thriller,2007,121mins,8.2,7.8,782387,,Italy,german,"$183,131,595",1581819338,17/05/2023,NR,"Sandra Bullock, Florence Pugh, Meryl Streep, Ana de Armas",New Line Cinema
NF5580,, Drama,2015,,6.6,8.4,1186817,Steven Spielberg,Italy,Jap,200234145,379616617,19/04/2018,R,"Leonardo DiCaprio, Meryl Streep, Al Pacino, Viola Davis",Netflix Originals
